District,Date,Normal Rainfall,Actual Rainfall,Storage,Min Level,Max Level,River Level,Total Population,Cluster,Cluster_Label
kolar,2016-06-01,0.37441705529646907,0.24100422250780243,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2016-07-01,0.5556295802798135,0.4115797686800073,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2016-08-01,0.6475682878081279,0.09443271525610426,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2016-09-01,1.0,0.06733064071966219,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2016-10-01,0.9733510992671552,0.06822562878648797,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2016-11-01,0.39573617588274485,0.005507618872774004,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2016-12-01,0.14457028647568287,0.23831925830732512,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2017-01-01,0.019986675549633577,0.02836423719478612,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2017-02-01,0.030646235842771485,0.0,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2017-03-01,0.06462358427714857,0.07960804112355424,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2017-04-01,0.18854097268487677,0.052505966587112166,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2017-05-01,0.5216522318454364,0.24798053974664952,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2017-06-01,0.37441705529646907,0.19492381127225994,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2017-07-01,0.5556295802798135,0.12125940884890765,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2017-08-01,0.6475682878081279,0.41621534789792547,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2017-09-01,1.0,0.508674499724619,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2017-10-01,0.9733510992671552,0.7372177345327703,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2017-11-01,0.39573617588274485,0.06570130346979988,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2017-12-01,0.14457028647568287,0.0019047181935010096,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2018-01-01,0.019986675549633577,0.0,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2018-02-01,0.030646235842771485,0.02127317789608959,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2018-03-01,0.06462358427714857,0.09225261611896457,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2018-04-01,0.18854097268487677,0.04337249862309527,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2018-05-01,0.5216522318454364,0.20132641821185973,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2018-06-01,0.37441705529646907,0.19460253350468146,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2018-07-01,0.5556295802798135,0.10416284193133835,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2018-08-01,0.6475682878081279,0.0651275931705526,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2018-09-01,1.0,0.25458968239397833,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2018-10-01,0.9733510992671552,0.17066733982008445,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2018-11-01,0.39573617588274485,0.0802735450706811,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2018-12-01,0.14457028647568287,0.008651551312649164,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2019-01-01,0.019986675549633577,0.03685514962364604,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2019-02-01,0.0,0.024990820635212043,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2019-03-01,0.0,6.884523590967504e-05,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2019-04-01,0.0,0.06260326785386451,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2019-05-01,0.0,0.14230310262529833,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2019-06-01,0.37441705529646907,0.17702404993574444,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2019-07-01,0.5556295802798135,0.15662291169451073,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2019-08-01,0.6475682878081279,0.25429135303836975,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2019-09-01,1.0,0.2710666421883606,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2019-10-01,0.9733510992671552,0.4093537727189278,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2019-11-01,0.39573617588274485,0.07807049752157151,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2019-12-01,0.14457028647568287,0.0937901597209473,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
kolar,2020-01-01,0.0,0.0012162658344042592,0.0,0.0,0.0,0.0,1536401.0,1,water_abundant
koppal,2015-01-01,0.005347593582887701,0.0022839460694024905,1.624516129032258,1.31,1.97,744.0,1389920.0,0,water_deficit
koppal,2015-02-01,0.004679144385026738,0.0,1.017857142857143,0.75,1.29,744.0,1389920.0,1,water_abundant
koppal,2015-03-01,0.015374331550802138,0.05768805717232742,0.47200000000000003,0.22,0.73,744.0,1389920.0,1,water_abundant
koppal,2015-04-01,0.14705882352941177,0.24121417520076627,0.5214285714285715,0.09,0.83,744.0,1389920.0,1,water_abundant
koppal,2015-05-01,0.3362299465240641,0.17748471229647095,0.8748387096774195,0.14,1.5,744.0,1389920.0,0,water_deficit
koppal,2015-06-01,0.46457219251336895,0.2105282546231489,1.9746666666666663,0.16,2.97,744.0,1389920.0,0,water_deficit
koppal,2015-07-01,0.5187165775401069,0.05172032712001768,1.8793548387096775,0.92,2.97,744.0,1389920.0,0,water_deficit
koppal,2015-08-01,0.5868983957219251,0.3358137478818242,2.040645161290322,1.81,2.19,744.0,1389920.0,0,water_deficit
koppal,2015-09-01,0.9999999999999999,0.8128269358284831,2.088,2.0,2.15,744.0,1389920.0,0,water_deficit
koppal,2015-10-01,0.6296791443850267,0.21634863331614235,1.9438709677419352,1.7,2.08,744.0,1389920.0,0,water_deficit
koppal,2015-11-01,0.1644385026737968,0.018308406395048993,1.3676666666666668,1.13,1.64,744.0,1389920.0,0,water_deficit
koppal,2015-12-01,0.04545454545454545,0.0038311353422235323,0.8690322580645161,0.66,1.11,744.0,1389920.0,1,water_abundant
koppal,2016-01-01,0.005347593582887701,0.004899432697266633,0.43774193548387097,0.29,0.64,744.0,1389920.0,1,water_abundant
koppal,2016-02-01,0.004679144385026738,0.0,0.26275862068965516,0.24,0.29,744.0,1389920.0,1,water_abundant
koppal,2016-03-01,0.015374331550802138,0.001031459515214028,0.20225806451612907,0.17,0.23,744.0,1389920.0,1,water_abundant
koppal,2016-04-01,0.14705882352941177,0.004383702939659618,0.10833333333333335,0.07,0.16,744.0,1389920.0,1,water_abundant
koppal,2016-05-01,0.3362299465240641,0.2553967435349591,0.4916129032258065,0.33,0.68,744.0,1389920.0,1,water_abundant
koppal,2016-06-01,0.46457219251336895,0.5149193251307743,0.7736666666666667,0.34,1.11,744.0,1389920.0,0,water_deficit
koppal,2016-07-01,0.5187165775401069,0.27609960951889784,0.9267741935483867,0.5,1.16,744.0,1389920.0,0,water_deficit
koppal,2016-08-01,0.5868983957219251,0.11714433065645032,1.3674193548387095,1.12,1.49,744.0,1389920.0,0,water_deficit
koppal,2016-09-01,0.9999999999999999,0.2738525012893244,1.2416666666666665,1.14,1.43,744.0,1389920.0,0,water_deficit
koppal,2016-10-01,0.6296791443850267,0.02659692035659029,1.0309677419354837,0.65,1.32,744.0,1389920.0,0,water_deficit
koppal,2016-11-01,0.1644385026737968,0.0007367567965814486,0.3523333333333332,0.26,0.62,744.0,1389920.0,1,water_abundant
koppal,2016-12-01,0.04545454545454545,0.00880424371914831,0.2551612903225807,0.24,0.28,744.0,1389920.0,1,water_abundant
koppal,2017-01-01,0.005347593582887701,0.0,0.20516129032258068,0.16,0.24,744.0,1389920.0,1,water_abundant
koppal,2017-02-01,0.004679144385026738,0.0,0.13999999999999999,0.13,0.15,744.0,1389920.0,1,water_abundant
koppal,2017-03-01,0.015374331550802138,0.07448611213438444,0.1154838709677419,0.11,0.13,744.0,1389920.0,1,water_abundant
koppal,2017-04-01,0.14705882352941177,0.03436970456052457,0.075,0.04,0.11,744.0,1389920.0,1,water_abundant
koppal,2017-05-01,0.3362299465240641,0.12230162823252046,0.03433333333333334,0.03,0.04,744.0,1389920.0,1,water_abundant
koppal,2017-06-01,0.46457219251336895,0.2581595815221395,0.03233333333333335,0.03,0.08,744.0,1389920.0,1,water_abundant
koppal,2017-07-01,0.5187165775401069,0.09054741029986002,0.5209677419354838,0.11,1.08,744.0,1389920.0,0,water_deficit
koppal,2017-08-01,0.5868983957219251,0.31982612539600674,1.4432258064516128,1.12,1.85,744.0,1389920.0,0,water_deficit
koppal,2017-09-01,0.9999999999999999,0.5986885729020851,2.022413793103448,1.92,2.06,744.0,1389920.0,0,water_deficit
koppal,2017-10-01,0.6296791443850267,0.3336403153319089,2.3800000000000003,2.09,2.56,744.0,1389920.0,0,water_deficit
koppal,2017-11-01,0.1644385026737968,0.0016945406321373317,1.987333333333333,1.64,2.34,744.0,1389920.0,0,water_deficit
koppal,2017-12-01,0.04545454545454545,0.0004052162381197967,1.3754838709677417,1.22,1.62,744.0,1389920.0,0,water_deficit
koppal,2018-01-01,0.005347593582887701,0.0,0.9187096774193548,0.69,1.21,744.0,1389920.0,1,water_abundant
koppal,2018-02-01,0.004679144385026738,0.0036101083032490976,0.48142857142857143,0.31,0.67,744.0,1389920.0,1,water_abundant
koppal,2018-03-01,0.015374331550802138,0.016650703602740735,0.19620689655172419,0.13,0.29,740.0,1389920.0,1,water_abundant
koppal,2018-04-01,0.14705882352941177,0.06162970603403817,0.12233333333333332,0.11,0.13,740.0,1389920.0,1,water_abundant
koppal,2018-05-01,0.3362299465240641,0.36222647903926913,0.08451612903225807,0.07,0.11,742.0,1389920.0,1,water_abundant
koppal,2018-06-01,0.46457219251336895,0.4121785898474914,0.43533333333333335,0.11,0.88,2.0,1389920.0,1,water_abundant
koppal,2018-07-01,0.5187165775401069,0.131732115228763,1.9977419354838715,1.0,2.7,746.0,1389920.0,0,water_deficit
koppal,2018-08-01,0.5868983957219251,0.2293523907758049,2.7380645161290316,2.57,2.85,8.0,1389920.0,0,water_deficit
koppal,2018-09-01,0.9999999999999999,0.24445590510572462,2.6613333333333333,2.46,2.79,4.0,1389920.0,0,water_deficit
koppal,2018-10-01,0.6296791443850267,0.25819641936196863,2.233333333333333,2.0,2.45,4.0,1389920.0,0,water_deficit
koppal,2018-11-01,0.1644385026737968,0.008951595078464599,1.614666666666667,1.3,1.97,744.0,1389920.0,0,water_deficit
koppal,2018-12-01,0.04545454545454545,0.0,1.0735483870967741,0.85,1.29,744.0,1389920.0,1,water_abundant
koppal,2019-01-01,0.005347593582887701,0.010130405952994918,0.6633333333333333,0.54,0.84,4.0,1389920.0,1,water_abundant
koppal,2019-02-01,0.0,0.0018418919914536213,0.46884615384615397,0.38,0.54,744.0,1389920.0,1,water_abundant
koppal,2019-03-01,0.0,0.0018418919914536213,0.2880645161290324,0.21,0.37,744.0,1389920.0,1,water_abundant
koppal,2019-04-01,0.0,0.10992411404995212,0.13466666666666666,0.1,0.21,744.0,1389920.0,1,water_abundant
koppal,2019-05-01,0.0,0.08159581522139542,0.08419354838709678,0.07,0.1,744.0,1389920.0,1,water_abundant
koppal,2019-06-01,0.46457219251336895,0.3279672879982318,0.06300000000000004,0.05,0.07,742.0,1389920.0,1,water_abundant
koppal,2019-07-01,0.5187165775401069,0.3186841523613056,0.34032258064516124,0.05,0.76,0.0,1389920.0,1,water_abundant
koppal,2019-08-01,0.5868983957219251,0.3095852059235247,2.273,0.8,2.86,752.0,1389920.0,0,water_deficit
koppal,2019-09-01,0.9999999999999999,0.707470713917336,2.8466666666666662,2.76,2.86,752.0,1389920.0,0,water_deficit
koppal,2019-10-01,0.6296791443850267,1.0,2.8490322580645153,2.77,2.86,752.0,1389920.0,0,water_deficit
koppal,2019-11-01,0.1644385026737968,0.1034038164002063,2.7763333333333335,2.57,2.86,752.0,1389920.0,0,water_deficit
koppal,2019-12-01,0.04545454545454545,0.010130405952994918,2.3470000000000004,2.15,2.56,752.0,1389920.0,0,water_deficit
koppal,2020-01-01,0.0,0.0,1.7658064516129033,1.4,2.14,752.0,1389920.0,0,water_deficit
mandya,2015-01-01,0.0133587786259542,0.006072204026055275,0.0,0.0,0.0,2680.0,1805769.0,1,water_abundant
mandya,2015-02-01,0.03244274809160305,0.0,0.0,0.0,0.0,2679.0,1805769.0,1,water_abundant
mandya,2015-03-01,0.06615776081424937,0.07768741029698598,0.0,0.0,0.0,2679.0,1805769.0,1,water_abundant
mandya,2015-04-01,0.316793893129771,0.24207853383873698,0.0,0.0,0.0,2679.0,1805769.0,1,water_abundant
mandya,2015-05-01,0.7544529262086515,0.5679166820005151,0.0,0.0,0.0,2680.0,1805769.0,1,water_abundant
mandya,2015-06-01,0.29007633587786263,0.4257167040812571,0.0,0.0,0.0,2679.0,1805769.0,1,water_abundant
mandya,2015-07-01,0.333969465648855,0.2078901851102197,0.0,0.0,0.0,2679.0,1805769.0,1,water_abundant
mandya,2015-08-01,0.36768447837150126,0.4960806683104552,0.0,0.0,0.0,2681.0,1805769.0,1,water_abundant
mandya,2015-09-01,0.8320610687022902,0.5717072093622345,0.0,0.0,0.0,2682.0,1805769.0,1,water_abundant
mandya,2015-10-01,1.0,0.37864792257019836,0.0,0.0,0.0,2681.0,1805769.0,1,water_abundant
mandya,2015-11-01,0.33587786259541985,0.7073933684171788,0.0,0.0,0.0,2681.0,1805769.0,1,water_abundant
mandya,2015-12-01,0.1068702290076336,0.021160710999889594,0.0,0.0,0.0,2679.0,1805769.0,1,water_abundant
mandya,2016-01-01,0.0133587786259542,0.006145806499098369,0.0,0.0,0.0,2679.0,1805769.0,1,water_abundant
mandya,2016-02-01,0.03244274809160305,0.0002576086556508299,0.0,0.0,0.0,2679.0,1805769.0,1,water_abundant
mandya,2016-03-01,0.06615776081424937,0.009163507893865235,0.0,0.0,0.0,2679.0,1805769.0,1,water_abundant
mandya,2016-04-01,0.316793893129771,0.042468626945865375,0.0,0.0,0.0,2679.0,1805769.0,1,water_abundant
mandya,2016-05-01,0.7544529262086515,0.28859529680197255,0.0,0.0,0.0,2679.0,1805769.0,1,water_abundant
mandya,2016-06-01,0.29007633587786263,0.40956096124829794,0.0,0.0,0.0,2679.0,1805769.0,1,water_abundant
mandya,2016-07-01,0.333969465648855,0.7303205387701026,0.0,0.0,0.0,2680.0,1805769.0,1,water_abundant
mandya,2016-08-01,0.36768447837150126,0.3387185809443197,0.0,0.0,0.0,2680.0,1805769.0,1,water_abundant
mandya,2016-09-01,0.8320610687022902,0.233135833364001,0.0,0.0,0.0,2679.0,1805769.0,1,water_abundant
mandya,2016-10-01,1.0,0.11717513708460603,0.0,0.0,0.0,2680.0,1805769.0,1,water_abundant
mandya,2016-11-01,0.33587786259541985,0.012622824126890664,0.0,0.0,0.0,2679.0,1805769.0,1,water_abundant
mandya,2016-12-01,0.1068702290076336,0.16152062709307033,0.0,0.0,0.0,2679.0,1805769.0,1,water_abundant
mandya,2017-01-01,0.0133587786259542,0.008390681926912743,0.0,0.0,0.0,2679.0,1805769.0,1,water_abundant
mandya,2017-02-01,0.03244274809160305,0.0,0.0,0.0,0.0,2680.0,1805769.0,1,water_abundant
mandya,2017-03-01,0.06615776081424937,0.051227321237993596,0.0,0.0,0.0,2679.0,1805769.0,1,water_abundant
mandya,2017-04-01,0.316793893129771,0.16409671364957862,0.0,0.0,0.0,2679.0,1805769.0,1,water_abundant
mandya,2017-05-01,0.7544529262086515,0.5441062819710741,0.0,0.0,0.0,2679.0,1805769.0,1,water_abundant
mandya,2017-06-01,0.29007633587786263,0.15636845398005372,0.0,0.0,0.0,2678.0,1805769.0,1,water_abundant
mandya,2017-07-01,0.333969465648855,0.1471313436131454,0.0,0.0,0.0,2679.0,1805769.0,1,water_abundant
mandya,2017-08-01,0.36768447837150126,0.528686563868546,0.0,0.0,0.0,2680.0,1805769.0,1,water_abundant
mandya,2017-09-01,0.8320610687022902,0.9316601037794869,0.0,0.0,0.0,2680.0,1805769.0,1,water_abundant
mandya,2017-10-01,1.0,0.5654509991535716,0.0,0.0,0.0,2680.0,1805769.0,1,water_abundant
mandya,2017-11-01,0.33587786259541985,0.06613182202922017,0.0,0.0,0.0,2682.0,1805769.0,1,water_abundant
mandya,2017-12-01,0.1068702290076336,0.007507452250395613,0.0,0.0,0.0,2679.0,1805769.0,1,water_abundant
mandya,2018-01-01,0.0133587786259542,0.0,0.0,0.0,0.0,2679.0,1805769.0,1,water_abundant
mandya,2018-02-01,0.03244274809160305,0.0043793471460641074,0.0,0.0,0.0,2676.0,1805769.0,1,water_abundant
mandya,2018-03-01,0.06615776081424937,0.08453244028999374,0.0,0.0,0.0,2673.0,1805769.0,1,water_abundant
mandya,2018-04-01,0.316793893129771,0.16567916682000516,0.0,0.0,0.0,2671.0,1805769.0,1,water_abundant
mandya,2018-05-01,0.7544529262086515,0.9086225297169984,0.0,0.0,0.0,2671.0,1805769.0,1,water_abundant
mandya,2018-06-01,0.29007633587786263,0.43013285246384275,0.0,0.0,0.0,643.0,1805769.0,1,water_abundant
mandya,2018-07-01,0.333969465648855,0.6702977220034593,0.0,0.0,0.0,2688.0,1805769.0,1,water_abundant
mandya,2018-08-01,0.36768447837150126,0.436941081220329,0.0,0.0,0.0,346.0,1805769.0,1,water_abundant
mandya,2018-09-01,0.8320610687022902,0.5908438523534391,0.0,0.0,0.0,41.0,1805769.0,1,water_abundant
mandya,2018-10-01,1.0,0.46343797151584293,0.0,0.0,0.0,41.0,1805769.0,1,water_abundant
mandya,2018-11-01,0.33587786259541985,0.08048430427262356,0.0,0.0,0.0,2688.0,1805769.0,1,water_abundant
mandya,2018-12-01,0.1068702290076336,0.016707761380782393,0.0,0.0,0.0,2686.0,1805769.0,1,water_abundant
mandya,2019-01-01,0.0133587786259542,0.0013984469878187905,0.0,0.0,0.0,35.0,1805769.0,1,water_abundant
mandya,2019-02-01,0.0,0.006734626283443124,0.0,0.0,0.0,2682.0,1805769.0,1,water_abundant
mandya,2019-03-01,0.0,0.0007360247304309425,0.0,0.0,0.0,2680.0,1805769.0,1,water_abundant
mandya,2019-04-01,0.0,0.15898134177308357,0.0,0.0,0.0,2678.0,1805769.0,1,water_abundant
mandya,2019-05-01,0.0,0.6458248997166305,0.0,0.0,0.0,2319.0,1805769.0,1,water_abundant
mandya,2019-06-01,0.29007633587786263,0.4075736944761344,0.0,0.0,0.0,1960.0,1805769.0,1,water_abundant
mandya,2019-07-01,0.333969465648855,0.46822213226364406,0.0,0.0,0.0,29.0,1805769.0,1,water_abundant
mandya,2019-08-01,0.36768447837150126,0.9955838516174141,0.0,0.0,0.0,1942.0,1805769.0,1,water_abundant
mandya,2019-09-01,0.8320610687022902,0.7795973944724542,0.0,0.0,0.0,1362.0,1805769.0,1,water_abundant
mandya,2019-10-01,1.0,1.0,0.0,0.0,0.0,1362.0,1805769.0,1,water_abundant
mandya,2019-11-01,0.33587786259541985,0.2767084974055128,0.0,0.0,0.0,1363.0,1805769.0,1,water_abundant
mandya,2019-12-01,0.1068702290076336,0.027637728627681886,0.0,0.0,0.0,1363.0,1805769.0,1,water_abundant
mandya,2020-01-01,0.0,7.360247304309424e-05,0.0,0.0,0.0,1363.0,1805769.0,1,water_abundant
mysore,2015-01-01,0.018646408839779006,0.002448160929711235,0.0,0.0,0.0,2875.0,3001127.0,1,water_abundant
mysore,2015-02-01,0.03176795580110497,0.00014747957407899008,0.0,0.0,0.0,2873.0,3001127.0,1,water_abundant
mysore,2015-03-01,0.09116022099447513,0.07320886057281067,0.0,0.0,0.0,2874.0,3001127.0,1,water_abundant
mysore,2015-04-01,0.4509668508287292,0.2716278795386839,0.0,0.0,0.0,2875.0,3001127.0,1,water_abundant
mysore,2015-05-01,0.9502762430939226,0.4974486033684335,0.0,0.0,0.0,2875.0,3001127.0,1,water_abundant
mysore,2015-06-01,0.4799723756906077,0.42120166356959565,0.0,0.0,0.0,2878.0,3001127.0,1,water_abundant
mysore,2015-07-01,0.7168508287292817,0.07907854762115447,0.0,0.0,0.0,2876.0,3001127.0,1,water_abundant
mysore,2015-08-01,0.48273480662983426,0.32230186119222487,0.0,0.0,0.0,2875.0,3001127.0,1,water_abundant
mysore,2015-09-01,0.6830110497237569,0.3331563578444386,0.0,0.0,0.0,2877.0,3001127.0,1,water_abundant
mysore,2015-10-01,1.0,0.28690676341326726,0.0,0.0,0.0,2875.0,3001127.0,1,water_abundant
mysore,2015-11-01,0.3591160220994475,0.45400112084476296,0.0,0.0,0.0,2875.0,3001127.0,1,water_abundant
mysore,2015-12-01,0.09944751381215469,0.026457835589770818,0.0,0.0,0.0,2875.0,3001127.0,1,water_abundant
mysore,2016-01-01,0.018646408839779006,0.015072412470872786,0.0,0.0,0.0,2874.0,3001127.0,1,water_abundant
mysore,2016-02-01,0.03176795580110497,0.002064714037105861,0.0,0.0,0.0,2873.0,3001127.0,1,water_abundant
mysore,2016-03-01,0.09116022099447513,0.019821254756216263,0.0,0.0,0.0,2874.0,3001127.0,1,water_abundant
mysore,2016-04-01,0.4509668508287292,0.05831342359083267,0.0,0.0,0.0,2873.0,3001127.0,1,water_abundant
mysore,2016-05-01,0.9502762430939226,0.27847093177594906,0.0,0.0,0.0,2873.0,3001127.0,1,water_abundant
mysore,2016-06-01,0.4799723756906077,0.3435094239447836,0.0,0.0,0.0,2877.0,3001127.0,1,water_abundant
mysore,2016-07-01,0.7168508287292817,0.35297761260065486,0.0,0.0,0.0,2876.0,3001127.0,1,water_abundant
mysore,2016-08-01,0.48273480662983426,0.0891071586585258,0.0,0.0,0.0,2876.0,3001127.0,1,water_abundant
mysore,2016-09-01,0.6830110497237569,0.08503672241394566,0.0,0.0,0.0,2875.0,3001127.0,1,water_abundant
mysore,2016-10-01,1.0,0.06843052237265139,0.0,0.0,0.0,2875.0,3001127.0,1,water_abundant
mysore,2016-11-01,0.3591160220994475,0.0236852195970858,0.0,0.0,0.0,2875.0,3001127.0,1,water_abundant
mysore,2016-12-01,0.09944751381215469,0.09686458425508068,0.0,0.0,0.0,2875.0,3001127.0,1,water_abundant
mysore,2017-01-01,0.018646408839779006,0.03967200542724832,0.0,0.0,0.0,2875.0,3001127.0,1,water_abundant
mysore,2017-02-01,0.03176795580110497,0.0,0.0,0.0,0.0,2876.0,3001127.0,1,water_abundant
